,matchId,hour,day,month,release,playerPuuid,LastRoundAlive,playerEndingGame,EndGameTime,Ctype1,TierC1,Ctype2,TierC2,Ctype3,TierC3,Ctype4,TierC4,Ctype5,TierC5,Ctype6,TierC6,Ctype7,TierC7,Ctype8,TierC8
0,EUW1_4619284996,22,23,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,38,2,2087.454833984375,Chrono,1,DarkStar,2,Set3_Celestial,1,Set3_Mystic,1,Set3_Sorcerer,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4619020772,19,23,5,10.10,pgLL2Tfg4pAth4qs8ezpJx7wffNla8CHH0qKbiQEUmojah95YMOAbKv9ffPzl4b4AScOFGv7EiN-5w,31,6,1712.9674072265625,Blaster,1,Cybernetic,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4619020772,19,23,5,10.10,ZAHkPOZEmWC2NwV5SiFKytcg0THWIDx1MyHQ2stc7HtKzmwue1NlgjYxoZ6WH9rwtdGJvPba6udAMw,34,3,1888.8680419921875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4619020772,19,23,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,33,4,1831.0240478515625,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Vanguard,1,-,-,-,-
0,EUW1_4619020772,19,23,5,10.10,ghEQzDl_PP1eKyFyqJElXLPqH0R0jZWu5DXJcYzZfrVJtByyAwHOr86IJ2Iqn3EfY8c1-PagL_HEyg,27,8,1494.3521728515625,Chrono,1,Cybernetic,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Vanguard,1,-,-,-,-
0,EUW1_4619020772,19,23,5,10.10,v1mLgHaJ6Y18p45pzwjityO0VM9eFaEo33nC8vdAqhB-wZV75iuUAgxnUrQSGSV-ZTVWz3ZmqwzSqw,33,5,1825.1796875,Blaster,1,Chrono,1,Rebel,1,Set3_Brawler,2,Set3_Mystic,2,-,-,-,-,-,-
0,EUW1_4619020772,19,23,5,10.10,oalsHCbqnOjSa2NQV7Byk00InqYHagYlpxfljiWXJO8dB0iqiAVTF2cTmHKdlgSE423R1IvleU-dvQ,40,2,2203.65869140625,Chrono,1,Demolitionist,1,Infiltrator,1,Mercenary,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-
0,EUW1_4619020772,19,23,5,10.10,C7VnGUj5pD7j4JvKqcUjplTaNdbqAOcsjCLSaq6jvPfxNnCSSzWQHtKBjG4uXjz8CXDb_mPxYcYbNQ,40,1,2203.65869140625,Demolitionist,1,Infiltrator,2,MechPilot,1,Mercenary,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-
0,EUW1_4619020772,19,23,5,10.10,E1hVqZVJbBohEbnrAQeccjH8KQdtWTLnASWcsVPxNZe5zsSzVvuznjZbP85xUck4R-b9Mg1IfKb82A,28,7,1557.23388671875,Chrono,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4615268203,22,21,5,10.10,3HMLg3eW6VFa5RvXdCHcl5rivlmY6hzmsCzmkw8fPE_CHdazg-jdkoGF-Jqh0hVWECrthVPdyJnG9A,35,4,1997.984619140625,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,-,-,-,-,-,-
0,EUW1_4615268203,22,21,5,10.10,jmlizDkmW8eRV9cfs748hF_tQOI_izLdHzRKi_aFMIa0ETYL7On3Aj7ST9qf1pCY2qBtCB3cyiBHEw,31,7,1777.406005859375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4615268203,22,21,5,10.10,NTfvieKv03nsbd9VvfJohZJDTzQKBVnI7W1dq99j87wDkuSc1ywMxSu9HmmgNRlC1zn3pw_Dbw6mwQ,35,5,1992.3404541015625,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4615268203,22,21,5,10.10,N6udd8eVYxirIJNjuq1BzTnmS01MlFeRCqUBbyrtr_X64BUfyTg5ocJZ_4Dd2w9SIvcJTbNzWSAaBA,38,2,2130.045166015625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Mystic,1,Starship,1,-,-,-,-
0,EUW1_4615268203,22,21,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,38,1,2130.045166015625,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,SpacePirate,1,Vanguard,1
0,EUW1_4615268203,22,21,5,10.10,lH34mo1U6F9GtbEhbJp7IXexGr_Ue6yPYYjouLYnPw7JhWIeg9Rj6LV838yVCuDWxGx62tlbvSdO3A,34,6,1936.5927734375,Chrono,1,Demolitionist,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,SpacePirate,1,Valkyrie,1,Vanguard,1
0,EUW1_4615268203,22,21,5,10.10,G0D5NWNNNIci-hWPVLAT3PS1-9EiE8dQNOHpWxoTCzwJqq24q2_CTqQh2yEONFL_CjaZpb_t1nLaJw,23,8,1329.1846923828125,ManaReaver,1,Set3_Celestial,1,SpacePirate,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4615268203,22,21,5,10.10,uXxixfRN0wbqLi9MhdvWpzlz4mGoxrCkdg2LbxXScrBGxI70HqBz3tRhUYywXvHcs-cKkw9UmaFtwA,37,3,2074.59375,Blaster,2,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,z_VsfJllpuHxSDd21g_ET-e8Tu3qFNZOdjDtFZbcf8Z8tTEB_8fdLsokSBemBiYlYci1w67ltJl1SQ,37,2,1967.8173828125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4615261896,21,21,5,10.10,UiTLnQldMznPYU-hg4-za-TRoO86gSwTs2qpOLEd2KZ40GL8VGnyn3xPC1Kfo5o_lqZh4H2DfhXmBw,28,7,1530.7271728515625,Chrono,1,ManaReaver,1,Set3_Blademaster,2,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,31,6,1681.813232421875,Chrono,1,Protector,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,-tOhBq_2T_rkHTWovjJUjCjmuICn4tyQL7nkrQQOObEda4lgiFAA25-nLOGOjp6Hc-PsK2Z4dMx-JA,27,8,1464.9842529296875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,2O5I5pIrR8thOcFZfF7lgPXfHjeUsZIhIxDsh8T_Qu-spJbMkyl1iLbQDC6ZdHWHsFKJ78HueLU-VA,37,1,1967.8173828125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,9OvcpQtac2ph8UL6I_7VMnoFQvrdVFh-mdmttep0TCh7Ljgx-YUpSYOc13SS4q_CXgHyxTgWunwqpg,33,4,1775.862548828125,Infiltrator,2,MechPilot,1,Valkyrie,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,WF2Tc7FH-tfdbZa6FKv7bM1WyevmAanSYNyhE7hm29addeaa85rvB5hhO4N8H_pHIM_oA_Cgkw7jmQ,33,3,1784.2509765625,Chrono,2,ManaReaver,1,Set3_Blademaster,1,Set3_Brawler,1,Set3_Celestial,1,-,-,-,-,-,-
0,EUW1_4615261896,21,21,5,10.10,jmlizDkmW8eRV9cfs748hF_tQOI_izLdHzRKi_aFMIa0ETYL7On3Aj7ST9qf1pCY2qBtCB3cyiBHEw,31,5,1684.55517578125,ManaReaver,1,Protector,2,Set3_Celestial,2,SpacePirate,1,-,-,-,-,-,-,-,-
0,EUW1_4607367033,0,18,5,10.10,5piTNnw8D4RB6uu5wxIlWdOrr9e35EKu7z41EHLIejByVN3jzT4eLlifD-GqqlfLG8PqUeGfVh9KQQ,38,1,2045.5867919921875,Chrono,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-,-,-
0,EUW1_4607367033,0,18,5,10.10,UwFZyjViDXAu8tSiumLcfVbbpMvp8BykUbrD27xh0HjC5LHDHG6YOLicrsiZzRS1UC7J8cfE8VPUJg,35,5,1916.0472412109375,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4607367033,0,18,5,10.10,mGU-LLWJrWBQ9iH1m5HNKbvD1HTz4tjGYwhGR3BnGcoykkIP4o5VK8uqFIM6p4n0ZaRX9wZem3X-cw,33,7,1796.240234375,Blaster,2,Chrono,1,Rebel,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4607367033,0,18,5,10.10,Em7OCa09iuBVUR159Pn6HtSRJYTUuoGX50OU6s1eRzxv5iUgh89ZdY1OumiVO2IP3pCDki19IBi4JA,38,2,2045.5867919921875,DarkStar,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4607367033,0,18,5,10.10,8Honx_Qfksybx1VxSEtFNnF8bf6MlZ3LLkWN5uELvKs4mTVfUr_vQvbgBatEzj9XpyHIRsg_dmsIjg,35,3,1921.4464111328125,Cybernetic,2,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4607367033,0,18,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,35,4,1916.6497802734375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4607367033,0,18,5,10.10,cowRKmhuz-nfakVb7alPvYureLFRgLcnIaH3mz6tlZrxqwpmEts4nWZfjEKlEH9tSjI5ZF1ZHXGWOA,34,6,1855.760009765625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4607367033,0,18,5,10.10,v2Uh8xf0CRB9Ju6nox0sLI8iHMpu_FNvV6AgeBz9BNgI3RgobOwHPzw45kR847hO2pTTzCpduZBrHQ,33,8,1793.07568359375,Blaster,1,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Brawler,1,Set3_Celestial,1,Set3_Mystic,1,-,-
0,EUW1_4603877290,15,16,5,10.10,mGU-LLWJrWBQ9iH1m5HNKbvD1HTz4tjGYwhGR3BnGcoykkIP4o5VK8uqFIM6p4n0ZaRX9wZem3X-cw,37,3,2038.9765625,Blaster,2,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-
0,EUW1_4603877290,15,16,5,10.10,e-AIjV5AK81r44gJELXEpeoOrqV9yzH040l6EkAqMkxPUE9s81hvOjG2IhPDM8KAazq-k4l5FzJOCA,27,8,1525.513671875,DarkStar,2,Set3_Celestial,1,Set3_Sorcerer,1,Sniper,1,-,-,-,-,-,-,-,-
0,EUW1_4603877290,15,16,5,10.10,4ej5UJEfKa3PsEXxaGJksedTVU9CoSB0uGMOO2w0-uVXNE5PYXJd0urDrLw0G02ULKmN4KJ35oTXGQ,38,2,2099.86376953125,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4603877290,15,16,5,10.10,Tv-ON3GzdPmC1TkS6FsCeeT5uuv55Nla6Y2vwM--n3lOgb7QfpK19BBEdzz13VwmkD96ax8EL8gk6g,33,6,1836.735107421875,Cybernetic,2,Infiltrator,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-
0,EUW1_4603877290,15,16,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,38,1,2099.86376953125,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Starship,1,-,-
0,EUW1_4603877290,15,16,5,10.10,S2MRwW1LAoqegf12CtZMtYONGeXiOJToROC1ic8wIsDwwvn4fp2K37pH5jsVP2YVH9mWWDuKac6qog,33,5,1842.037109375,Demolitionist,1,Mercenary,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,SpacePirate,1,Vanguard,1,-,-
0,EUW1_4603877290,15,16,5,10.10,1YD5WzVWa_cMd5tf-aj-gmDKbZxHBmCJJbgYJaJUEUuLWdrDcKnMBJfs7PAGMqHkZ_QjY8wJEFpWUg,34,4,1893.2911376953125,Chrono,1,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4603877290,15,16,5,10.10,PRv-8HghM41B__AVgEcuiYQmk-bDtt99FmYVTnfB9OJlMzlPvqx_b3Ijof0NCYXliB2oF5s0VNlhPw,28,7,1585.0499267578125,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,-,-,-,-,-,-,-,-,-,-
0,EUW1_4597083737,15,13,5,10.10,lY5v-ou8PFn-Ve98qsFnta7l6sRqSwGZYPWSWZ0Ul9wyZl7FlpeM00qOWYv5Npaj65aVULxheeHvVg,38,1,2072.8232421875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Blademaster,1,Starship,1,Valkyrie,1,-,-
0,EUW1_4597083737,15,13,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,38,2,2072.8232421875,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4597083737,15,13,5,10.10,Po4AKeY7eCe9pBXEGL4NkpJxwyWiaZSJu6Kn6R7rHuSayN5aRJKvn_wTzuhwOcWOCV3s5iAdsVx6Bg,35,3,1949.187744140625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4597083737,15,13,5,10.10,DvrMoRtjXJM_nGcnMocupZlgFBOcLE4lTLgoEXskwl6RApa6aVufthmlKxPJhF6_gmMS4LJC0gLE2A,28,8,1579.79052734375,Demolitionist,1,Mercenary,1,Rebel,2,Starship,1,-,-,-,-,-,-,-,-
0,EUW1_4597083737,15,13,5,10.10,I29Zll1mBRn6tZ8lNiPSwBhh5ySUTJPzlV8ndsNbGXARWvuWhoaOYggRlAupHHol2K6T_duzr-RS6w,30,6,1673.6390380859375,Blaster,1,Cybernetic,2,Mercenary,1,Set3_Blademaster,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4597083737,15,13,5,10.10,ysib7OdAXPlwfxhpXky2HW44XHA7IgO2ekdqAstXBWaHKOjAd0U9O01KDv_A3eJfb6bXlCx73qj6XA,33,5,1828.2803955078125,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Starship,1,Valkyrie,1,-,-
0,EUW1_4597083737,15,13,5,10.10,TQIDT1Kcv9d5IyErVRtph4YxnjDMrePE4YWh57PRJ2yB_6EUqmVTZ_2NPDlI-kaAYBGo3HVEvQEUMg,28,7,1579.79052734375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,2,Valkyrie,1,-,-,-,-
0,EUW1_4597083737,15,13,5,10.10,RNDxXukFmTedy7XS-vgmm84S0--AC-aN1d2aPLFt-Q_zhUujtYAAuys_g4yivyATXCLlCQm0i_m1zQ,35,4,1947.4915771484375,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-
0,EUW1_4595046967,18,12,5,10.9,TVrPLedOPXSDzh75bRcYX5wZwwrrm7zyTeYerlr8WFlp65RXmCAHK7jO5jl6wBprQLo1t-R2v7YZpw,34,4,1976.4105224609375,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4595046967,18,12,5,10.9,6YH2muNCP1_dCuQooJmkRpGKm5JvNVHT0GhtsxP4gyq623ewrkFx0S_gFvGDVPYcKLDWMtFeEgaOCw,27,8,1556.8941650390625,Demolitionist,1,Infiltrator,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4595046967,18,12,5,10.9,q5R0LlWw14dBw9XKfchhrrB4Q2hKgtvoqJ5FA16amqvWrwq__zYFwpYI7K-K_ANI5EnRK-1b9Kp2vw,33,5,1903.3671875,Blaster,1,Mercenary,1,Rebel,1,Set3_Blademaster,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-
0,EUW1_4595046967,18,12,5,10.9,RNDxXukFmTedy7XS-vgmm84S0--AC-aN1d2aPLFt-Q_zhUujtYAAuys_g4yivyATXCLlCQm0i_m1zQ,37,1,2121.078125,Chrono,1,Set3_Brawler,1,Set3_Mystic,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4595046967,18,12,5,10.9,XY4mX9sJdJ4uzMIOqa0PALrOEL1kGh16vginO7PUlEkCVS0uU0q0CAAh99zZlUfLYiLyCELeB6ugIg,30,6,1734.0130615234375,Chrono,1,Demolitionist,1,Protector,1,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,Starship,1,-,-
0,EUW1_4595046967,18,12,5,10.9,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,37,2,2121.078125,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,SpacePirate,1,Vanguard,1
0,EUW1_4595046967,18,12,5,10.9,OzMM9OgRDvo6xp5B9qigzMs7u62I8CPHgVtBEYbA5yj0xnD86X7HLRWicYllPQzJX4TQTSctT9YtBQ,30,7,1731.2650146484375,Chrono,1,Set3_Mystic,1,Set3_Sorcerer,2,StarGuardian,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4595046967,18,12,5,10.9,ap2xiU-zLhT8nAouQWl3BL0nzpqif_q1pWd7MJ7WdgfGRWoaBVzwklJg31gCX51Q92mQPz5uGCvfDg,35,3,2034.4517822265625,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4595011054,17,12,5,10.9,XY4mX9sJdJ4uzMIOqa0PALrOEL1kGh16vginO7PUlEkCVS0uU0q0CAAh99zZlUfLYiLyCELeB6ugIg,37,2,2040.912841796875,Chrono,1,Set3_Brawler,1,Set3_Mystic,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4595011054,17,12,5,10.9,qAPbTmRyZqJg4dsgHZaQcV8rTv0BT2ByLHAIeu6FPg-ER_qBdFUHaQoRyP-5FULm3zkco0ixzPanSQ,31,6,1766.660400390625,Chrono,1,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4595011054,17,12,5,10.9,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,37,1,2040.912841796875,DarkStar,1,Demolitionist,1,Mercenary,1,Set3_Sorcerer,4,StarGuardian,1,-,-,-,-,-,-
0,EUW1_4595011054,17,12,5,10.9,Rf2-Fw3itgSCbMQfbg1LYVkBPOkwoCkTHrAiXWuB6J3zTKbjLiXhYbQjfAqK6Ccuct7Xy5yJ234yag,31,7,1764.20654296875,Demolitionist,1,Rebel,1,Set3_Brawler,1,Set3_Mystic,1,Set3_Sorcerer,1,Set3_Void,1,Starship,1,-,-
0,EUW1_4595011054,17,12,5,10.9,igovJvT8x0jwX0NUFGyKvvHhv3o8wv2uz-hdlWvF23ps3WlXyBqPdfP4u4T9XaGdTmMpFM5hBfoF7Q,33,5,1858.3607177734375,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-
0,EUW1_4595011054,17,12,5,10.9,RNDxXukFmTedy7XS-vgmm84S0--AC-aN1d2aPLFt-Q_zhUujtYAAuys_g4yivyATXCLlCQm0i_m1zQ,34,3,1920.2889404296875,Chrono,1,Set3_Brawler,1,Set3_Mystic,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4595011054,17,12,5,10.9,kQ-Al69shmJkNLGFOf81w9noUSuvyba5RlRaWvhLSSulL3dFgt4qDIHG5Axwl98QHSV8N4VNjskoIA,30,8,1696.31396484375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4595011054,17,12,5,10.9,lY5v-ou8PFn-Ve98qsFnta7l6sRqSwGZYPWSWZ0Ul9wyZl7FlpeM00qOWYv5Npaj65aVULxheeHvVg,34,4,1913.4188232421875,Blaster,1,Mercenary,1,Rebel,2,Set3_Brawler,2,Starship,1,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,NTfvieKv03nsbd9VvfJohZJDTzQKBVnI7W1dq99j87wDkuSc1ywMxSu9HmmgNRlC1zn3pw_Dbw6mwQ,41,1,2342.325439453125,Set3_Mystic,1,Set3_Sorcerer,2,StarGuardian,2,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,D5sb-198dV9dNOo57gjWgFDhQpScXYlQljSdDQORlHvHAR_lSx-8M2lIusEhka8ZJCiRtVOetW27nw,33,6,1885.3841552734375,Chrono,1,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,ctFyiLJ2_SzMR3w_TENLV1di6gJNHROqMvnIN0stiqdEfHKWmoQDAfjv3vvypClaSh4ixTDPTNWbAA,37,4,2112.466796875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,EswB7PEY3URBvWddzf3P69iVyA6QxNXwSrx6myi49fmaQLDzY8seLLUXurtWDGx8A1m2BvNXKjGJMw,37,5,2105.8349609375,Blaster,1,Chrono,1,Rebel,2,Set3_Brawler,1,Starship,1,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,lH34mo1U6F9GtbEhbJp7IXexGr_Ue6yPYYjouLYnPw7JhWIeg9Rj6LV838yVCuDWxGx62tlbvSdO3A,27,8,1538.94287109375,Chrono,1,Set3_Sorcerer,2,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,6sgKIceqd-R0lQCdmRQaUoa0TyUP_PCULkBT6RDKrU4dcT0C4pVrZfbujGPDCSMl6ZgVb56PhIagVg,41,2,2342.325439453125,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4586181594,19,8,5,10.9,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,40,3,2276.12939453125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4586181594,19,8,5,10.9,6j7C3FRLUEAqgwspkNIPK5g44dvUqFUYTaz-9P5t5N0x4KRGqRdCOm6jPtyq2lhZZSRYt9uxF_Fk6g,33,7,1882.9783935546875,Demolitionist,1,Mercenary,1,Set3_Brawler,2,Set3_Void,1,-,-,-,-,-,-,-,-
0,EUW1_4586054830,18,8,5,10.9,z_VsfJllpuHxSDd21g_ET-e8Tu3qFNZOdjDtFZbcf8Z8tTEB_8fdLsokSBemBiYlYci1w67ltJl1SQ,40,2,2193.8759765625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Mystic,1,Starship,1,Valkyrie,1,-,-
0,EUW1_4586054830,18,8,5,10.9,R5JcSRZ7PLYYDMWds5i7rAyGXb_4qvQu4Tz7DcIBCP3zi6cMIdUpE-SL0i3aYeQDuV0m-S3j1XlSzg,28,8,1539.2972412109375,Set3_Sorcerer,3,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4586054830,18,8,5,10.9,zIksHTw6Zez5VA5CpEVltgykB0aaRhzFaQ-xHWToWHTfaWJYWjNnDBJjnjhGNCJin_pbQcsZhix4tg,33,6,1810.3001708984375,Cybernetic,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4586054830,18,8,5,10.9,I_ZzD3NHP0TaGxaGdCNmPMz93-Ni0X8wK-7BkkacYBjNHTBNeGX7TA8bbM4XbBf1AjOEqbQmW-6kJA,30,7,1639.7891845703125,Blaster,1,Chrono,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4586054830,18,8,5,10.9,PRv-8HghM41B__AVgEcuiYQmk-bDtt99FmYVTnfB9OJlMzlPvqx_b3Ijof0NCYXliB2oF5s0VNlhPw,35,4,1930.0465087890625,DarkStar,2,Infiltrator,1,Set3_Celestial,1,Set3_Mystic,1,Set3_Sorcerer,1,Sniper,1,-,-,-,-
0,EUW1_4586054830,18,8,5,10.9,SKz2mtb6AR8wL-uDN3PXXuTriq3kc65rBE7slM1MCRttU_49ccenpLyqsIcUb7LW5En3Nnt47x45Ww,34,5,1873.4212646484375,Blaster,1,Chrono,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4586054830,18,8,5,10.9,6j7C3FRLUEAqgwspkNIPK5g44dvUqFUYTaz-9P5t5N0x4KRGqRdCOm6jPtyq2lhZZSRYt9uxF_Fk6g,40,1,2193.8759765625,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4586054830,18,8,5,10.9,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,40,3,2188.376953125,Demolitionist,1,ManaReaver,1,Mercenary,1,Protector,1,Set3_Celestial,3,Set3_Mystic,1,SpacePirate,1,-,-
